1631919600;1
1632099600;0
0;0
1632160800;0
1632163500;0
1632175200;0
1632167280;0
1632178800;0
1632178800;0
1632189600;1
1632191520;1
1632240000;0
1632241920;0
1632344400;1
1632244260;1
1632348000;1
1632345600;1
